billing_date,cust_id,product_id,revenue,active_users,total_logins,api_calls,storage_used_gb,support_tickets,response_time_hrs,feature_usage_score,customer_satisfaction,training_sessions,integration_count,data_processed_tb,uptime_percentage,performance_score,target,subscription_health_score,user_engagement_index,retention_probability
2023-02-28,CUST_0107,prod_09,1621.59,57.0,1451.0,11760.0,61.4,7.0,3.1,0.4,6.1,6.0,10.0,18.8,97.29,0.93,0,0.9877216753361618,92.9371961216844,0.8278513598183703
2023-03-31,CUST_0107,prod_09,741.76,25.0,63.0,16183.0,90.4,5.0,18.5,0.28,3.5,3.0,15.0,10.4,99.99,0.9,0,0.9514114311665556,97.6524501058857,0.797148422517244
2023-04-30,CUST_0107,prod_09,1731.67,75.0,199.0,2997.0,156.3,0.0,3.7,0.78,9.9,7.0,6.0,14.9,98.9,0.47,0,0.9544200883741408,94.39751553015702,0.8240876391122206
2023-05-31,CUST_0107,prod_09,1226.86,149.0,216.0,13903.0,139.7,3.0,13.0,0.3,2.2,5.0,6.0,2.6,47.73,0.47,0,0.9394759437227928,96.39196423332773,0.8826354876065937
2023-06-30,CUST_0107,prod_09,1405.66,219.0,1546.0,15439.0,31.9,0.0,9.7,1.38,2.7,3.0,19.0,39.5,99.78,1.75,0,0.9815910673629732,101.16090174041172,0.9109957741067176
2023-07-31,CUST_0107,prod_09,1662.83,329.0,1972.0,19206.0,183.5,10.0,29.9,1.56,9.4,8.0,10.0,0.7,176.43,1.28,0,0.939616960658811,91.74748617793092,0.8688625113170433
2023-08-31,CUST_0107,prod_09,1936.21,115.0,1540.0,2791.0,141.8,7.0,15.4,0.79,8.5,1.0,12.0,11.3,127.74,1.88,0,0.9450769708772572,88.75088984831322,0.7895332484718147
2023-09-30,CUST_0107,prod_09,1107.77,190.0,183.0,6657.0,115.5,9.0,20.4,0.88,8.8,3.0,10.0,11.4,98.7,0.69,0,0.9413423929332396,83.10566565732336,0.8785064971966994
2023-10-31,CUST_0107,prod_09,1346.06,59.0,1986.0,2503.0,59.1,6.0,10.5,1.72,8.5,6.0,2.0,9.5,98.19,0.77,0,0.9327424846842528,96.23848784641042,0.9574391378799432
2023-11-30,CUST_0107,prod_09,1949.93,323.0,3260.0,16969.0,102.4,-1.0,13.2,0.43,8.7,2.0,21.0,9.2,98.23,0.54,0,0.9607047878405396,99.16194117362645,0.860539201111188
2023-12-31,CUST_0107,prod_09,2113.91,120.0,1395.0,20342.0,155.6,4.0,4.7,0.88,14.6,7.0,17.0,16.6,99.42,0.95,0,0.9325361923189264,91.58016269738084,0.7707472334731436
2024-01-31,CUST_0107,prod_09,562.74,74.0,338.0,9216.0,45.6,21.0,19.1,1.28,3.2,0.0,5.0,7.4,95.33,0.81,1,0.243823704389534,33.63111073369574,0.1572514057612874
2023-01-31,CUST_0108,prod_01,1363.16,147.0,3225.0,5758.0,110.9,0.0,2.1,0.44,2.1,11.0,8.0,2.2,98.24,0.87,0,0.986566450670132,89.25526696044443,0.7287514935406412
2023-02-28,CUST_0108,prod_01,1654.99,191.0,708.0,15436.0,164.1,0.0,6.3,1.5,4.0,7.0,12.0,4.2,97.87,0.7,0,0.9578699666436672,90.6922434154012,0.9117330734605452
2023-03-31,CUST_0108,prod_01,946.48,129.0,1385.0,6329.0,162.6,16.0,23.2,0.41,3.1,3.0,8.0,17.5,99.47,1.11,0,0.991940045784199,97.23562679044372,0.8360005444630526
2023-04-30,CUST_0108,prod_01,918.65,94.0,986.0,9110.0,121.7,2.0,11.4,0.36,9.0,0.0,18.0,2.5,73.99,0.66,0,0.902108183170725,84.25624064148353,0.811801587630131
2023-05-31,CUST_0108,prod_01,671.73,103.0,892.0,470.0,31.2,33.0,12.3,0.91,1.7,0.0,1.0,11.2,97.64,0.42,1,0.2813121008342693,15.663238744699008,0.328343647635641
2023-01-31,CUST_0108,prod_10,426.59,17.0,1577.0,28302.0,169.4,4.0,9.3,0.91,18.1,1.0,6.0,29.3,100.28,1.92,0,0.9515020138609712,84.828736507162,0.8862578866986681
2023-02-28,CUST_0108,prod_10,877.61,32.0,1462.0,13779.0,389.8,4.0,3.8,0.6,6.7,1.0,5.0,3.8,98.92,0.6,0,0.911965949508994,88.1778551616398,0.9269382815903162
2023-03-31,CUST_0108,prod_10,2143.31,127.0,555.0,11220.0,172.8,-1.0,13.1,0.78,10.5,8.0,4.0,15.8,30.95,0.35,0,0.9301973003483422,103.13825338806105,0.8861461376772524
2023-04-30,CUST_0108,prod_10,560.95,211.0,1554.0,32121.0,58.6,7.0,11.4,0.53,9.0,6.0,6.0,20.9,99.78,0.81,0,0.9044620359578208,91.72532215619404,0.8069859145382645
2023-05-31,CUST_0108,prod_10,1655.38,63.0,2497.0,17483.0,188.6,2.0,0.4,0.54,6.8,9.0,15.0,21.1,96.71,0.6,0,0.9580801901077336,89.34368145665682,0.815233599286457
2023-06-30,CUST_0108,prod_10,3071.93,15.0,2943.0,3451.205097276752,100.4,5.0,3.1,1.44,6.0,4.0,9.0,2.6952952482859343,170.52,1.8,0,0.9309597070782196,99.15181658084909,0.8776274722036019
2023-07-31,CUST_0108,prod_10,1930.68,103.0,2172.0,11498.0,384.7,7.0,4.6,0.12,7.1,1.0,11.0,1.8,127.27,0.22,0,0.9492146545051954,90.03804765751585,0.8755830112778616
2023-08-31,CUST_0108,prod_10,1570.25,136.0,1488.0,38094.0,109.0,4.0,16.4,0.56,5.4,4.0,17.0,35.7,77.15,0.66,0,0.9003296750817101,99.3830042974522,0.9093731851066774
2023-09-30,CUST_0108,prod_10,516.63,16.0,240.0,1669.0,141.9,4.0,11.8,1.06,8.3,5.0,2.0,9.4,76.75,0.52,0,0.943929107357073,90.69592148190172,0.9263833966131638
2023-10-31,CUST_0108,prod_10,1222.74,347.0,789.0,11933.0,130.9,1.0,0.7,0.23,8.7,2.0,4.0,25.4,98.69,1.01,0,0.9690892546687472,95.93743738034462,0.9663917569473904
2023-11-30,CUST_0108,prod_10,1975.54,165.0,272.0,11150.0,170.9,0.0,1.6,0.69,8.1,4.0,13.0,6.6,98.57,0.71,0,0.9818981493520044,88.28508988464833,0.8983130812059443
2023-12-31,CUST_0108,prod_10,1820.56,175.0,1316.0,16078.0,330.9,9.0,5.6,0.54,5.1,1.0,14.0,10.8,98.59,0.89,0,0.9999106039317434,95.1490758044571,0.8874313667367739
2024-01-31,CUST_0108,prod_10,2218.1,56.0,28.0,5834.0,4.9,2.0,16.7,0.52,7.7,0.0,4.0,10.4,99.69,0.53,0,0.9291320139223456,95.60779518218968,0.8848166637155146
2024-02-29,CUST_0108,prod_10,1216.24,21.0,1293.0,16609.0,54.1,0.0,9.8,0.42,6.7,5.0,3.0,15.1,99.26,0.88,0,0.959240536290226,90.2640140453372,0.7623411524979465
2024-03-31,CUST_0108,prod_10,759.72,22.0,1590.0,7851.0,27.7,11.0,8.8,0.97,5.5,4.0,3.0,6.5,81.44,0.77,0,0.9087641264266676,93.96208541779032,0.9834647347958576
2024-04-30,CUST_0108,prod_10,222.97,201.0,1589.0,10821.0,77.1,2.0,17.5,0.94,6.2,5.0,10.0,11.9,97.66,0.72,0,0.91992867096753,93.19674296967702,0.8325176545960107
2024-05-31,CUST_0108,prod_10,1716.81,119.0,1601.0,1379.0,31.4,4.0,12.7,0.13,7.4,1.0,15.0,11.2,98.65,0.97,0,0.9278479556705658,89.60619808968545,0.8853706313316217
2024-06-30,CUST_0108,prod_10,3832.43,25.100052719114927,303.1864650905775,2022.0,105.3,7.0,7.7,0.31,2.1,5.0,8.0,4.487458297545693,70.19,0.3494662653819211,0,0.9529620196795128,95.40887257998922,0.9557127698910892
2024-07-31,CUST_0108,prod_10,1472.53,116.0,1001.0,2511.0,67.6,0.0,0.4,0.44,6.3,2.0,1.0,21.3,98.7,0.62,0,0.9697556837308284,93.54872599286168,0.7717603695726507
2024-08-31,CUST_0108,prod_10,1815.52,147.0,1025.0,2874.0,111.3,2.0,13.2,0.9,17.7,8.0,2.0,0.7,99.97,0.44,0,0.902897535596346,100.5401798203675,0.8860309962173778
2024-09-30,CUST_0108,prod_10,235.8,29.0,908.0,6195.0,106.4,5.0,7.9,0.17,7.6,2.0,14.0,8.6,98.05,0.25,0,0.9822395993318428,92.07792284383092,0.8558709006813692
2024-10-31,CUST_0108,prod_10,1342.87,99.0,151.0,3102.0,73.7,8.0,8.0,1.91,6.2,1.0,10.0,7.8,168.44,0.51,0,0.9348917834341344,87.15469143028513,0.9339030957961948
2024-11-30,CUST_0108,prod_10,310.21,110.0,1417.0,17362.0,260.6,5.0,9.8,0.81,18.4,1.0,14.0,2.0,98.66,0.8,0,0.9650987530231614,88.1261406725799,0.9354548909830478
2024-12-31,CUST_0108,prod_10,1223.24,51.0,959.1108680808154,19648.0,200.2,10.0,13.10511460678886,0.42,5.9,6.0,10.0,15.205797597710037,98.55,0.4506837140669979,0,0.9185931733335124,85.55673930660895,0.9562886585476312
2025-01-31,CUST_0108,prod_10,1964.68,71.0,724.0,14111.0,187.9,0.0,17.1,0.79,10.9,4.0,8.0,23.1,37.68,0.5,0,0.9220823787314302,94.78068527215028,0.8099663553484219
2023-01-31,CUST_0109,prod_06,1122.32,292.0,1362.0,9602.0,31.7,9.0,14.3,0.54,7.3,0.0,11.0,18.0,98.71,0.47,0,0.9643261199732048,82.8227811913518,0.931993809572049
2023-02-28,CUST_0109,prod_06,2929.26,157.0,1123.0,15425.0,183.7,9.0,16.5,0.99,3.7,4.0,2.0,22.7,54.46,1.55,0,0.976686672928152,96.60719924177708,0.9845359338983708
2023-03-31,CUST_0109,prod_06,726.7,358.0,1489.0,1872.0,366.4,0.0,10.8,0.93,5.3,7.0,16.0,1.8,187.31,1.69,0,0.9372454370825748,89.05544675913677,0.8549424676986809
2023-04-30,CUST_0109,prod_06,2434.83,55.0,1187.0,1895.0,167.8,9.0,7.4,1.18,8.6,3.0,8.0,6.2,99.28,0.7,0,0.9392997091005448,86.32058396064093,0.9336593353237108
2023-05-31,CUST_0109,prod_06,930.09,99.0,1939.0,5515.0,399.7,0.0,6.9,0.69,7.0,4.0,16.0,32.4,98.88,0.66,0,0.9042046217461064,94.96168567650687,0.6613772853910467
2023-06-30,CUST_0109,prod_06,1351.63,241.0,1508.0,10875.0,90.1,6.0,6.4,0.32,4.9,3.0,14.0,12.8,96.72,1.03,0,0.9836434012519084,93.21644631120957,0.8662288936406602
2023-07-31,CUST_0109,prod_06,1786.7,183.0,864.0,30233.0,214.5,10.0,16.5,0.6,4.4,5.0,11.0,24.7,99.54,1.21,0,0.9655669356074414,98.85525713226228,0.7878586876001246
2023-08-31,CUST_0109,prod_06,1238.09,130.0,1598.0,14772.0,48.1,7.0,13.5,0.47,9.3,9.0,7.0,1.4,97.99,1.97,0,0.929319069505098,89.15343562423325,0.8663919625023315
2023-09-30,CUST_0109,prod_06,1246.73,151.0,1234.0,17562.0,93.20870328285088,11.0,12.3,0.7470384057083941,3.5,3.768534427272488,23.0,19.5,98.15,0.243215008131022,0,0.9349262610531976,81.42901232735571,0.8220347400865917
2023-10-31,CUST_0109,prod_06,587.01,17.0,466.0,3775.0,47.4,5.0,0.4,1.02,5.4,1.0,12.0,29.2,86.05,0.48,0,0.9945018957350924,98.97578601222082,0.7998031292833314
2023-11-30,CUST_0109,prod_06,714.25,313.0,3115.0,17141.0,231.8,9.0,7.4,0.28,9.2,3.0,14.0,6.9,99.64,1.33,0,0.9469068116671422,93.56564924243564,0.8522172544391362
2023-12-31,CUST_0109,prod_06,1658.77,138.0,739.295012720004,2374.0,102.3,1.0,21.42126635858225,0.51,2.0,6.0,8.0,1.6,100.12,0.47,0,0.9952270750874344,102.10544159458912,0.8492732389234543
2024-01-31,CUST_0109,prod_06,300.78,150.0,1548.0,1196.0,33.16257679079372,10.0,5.7,0.56,7.4,12.0,14.0,22.5,72.03,0.7139326616100977,0,0.973497732268044,103.51220156704188,0.8719725138520047
2024-02-29,CUST_0109,prod_06,2509.98,85.0,260.0,2433.0,229.9,19.0,5.4,0.59,7.7,6.0,5.0,1.7,96.93,0.55,0,0.945646516807509,82.56270422042861,0.9098234681865937
2024-03-31,CUST_0109,prod_06,1709.78,6.0,556.0,10283.0,99.8,10.0,16.1,0.44,3.4,5.0,3.0,11.0,95.15,1.14,1,0.278715649732126,17.482177858473708,0.1639790139863307
2023-01-31,CUST_0109,prod_09,1592.3,52.0,163.0,9334.606850587405,92.5,1.0,23.466560566130084,0.63,2.2,3.0,5.0,0.6,97.27,0.62,0,0.9048952461727786,93.53260533030674,0.915741577998867
2023-02-28,CUST_0109,prod_09,1359.69,271.0,3564.0,31182.0,129.7,4.0,10.0,1.4,2.7,4.0,3.0,9.2,99.24,0.44,0,0.9644313860571314,93.1549646791428,0.8333647748040459
2023-03-31,CUST_0109,prod_09,1021.35,211.0,1481.0,13923.0,114.8,7.0,11.5,1.08,1.9,0.0,1.0,7.7,123.01,0.57,0,0.987885762902213,93.93848668076168,0.9537999805468398
2023-04-30,CUST_0109,prod_09,3337.23,67.0,2067.0,7720.0,208.3,6.0,20.5,0.53,5.5,3.0,10.0,15.8,99.61,0.9,0,0.92640081811936,100.79911043039692,0.8781305374928365
2023-05-31,CUST_0109,prod_09,1621.1,28.0,1656.0,20536.0,112.4,7.0,11.5,0.2520707131961108,3.459694792186302,1.0,15.0,11.3,98.44,1.14,0,0.9740565450201556,86.27979561267239,0.9294493703184248
2023-06-30,CUST_0109,prod_09,543.7348721872615,76.57072175080222,355.0,5042.286975031589,113.69132627855024,3.630591672677295,5.6,0.67,7.1,1.0,12.0,9.7,98.48,1.47,0,0.9690912151741488,89.07117796634346,0.8884158863679877
2023-07-31,CUST_0109,prod_09,642.45,47.0,1143.0,16332.0,314.6,1.0,7.1,0.55,5.6,16.0,10.0,15.0,98.13,0.56,0,0.9433842856276746,92.63172095996094,0.8747601812194703
2023-08-31,CUST_0109,prod_09,168.21,14.0,30.0,7456.0,36.4,11.0,14.0,1.29,11.0,1.0,3.0,18.5,95.66,0.7,1,0.2668234766001252,30.65330373767911,0.1906050292732008
2023-01-31,CUST_0110,prod_06,1588.61,58.0,3738.0,7508.0,299.7,1.0,3.7,0.7,8.0,1.0,8.0,5.1,97.79,1.33,0,0.9990674564496128,93.82001657292616,0.900318094780852
2023-02-28,CUST_0110,prod_06,624.6,189.0,2174.0,39105.0,108.4,4.0,13.0,0.59,8.7,3.0,10.0,4.9,97.93,1.85,0,0.9693479690363164,88.18222612324526,0.9696257626476072
2023-03-31,CUST_0110,prod_06,98.87139562452666,58.69642190851032,632.0,33013.0,36.95688054538866,7.552881792511561,0.9,1.97,8.6,3.0,14.0,14.775707660932826,97.82,0.8,0,0.9089258925010124,88.98699823085884,0.8191673341304437
2023-04-30,CUST_0110,prod_06,801.27,56.0,2019.0,16709.0,67.7,7.0,7.3,0.73,6.0,1.0,12.0,21.4,99.59,0.66,0,0.9177976127549288,90.21255864182602,0.7929739022876415
2023-05-31,CUST_0110,prod_06,2669.27,11.0,741.0,5055.6284852452745,156.4,4.0,4.1,0.4112918110788974,7.8,3.0,5.0,1.3,97.18,0.6974390633015392,0,0.9801730008685122,94.90880883753884,1.0031183168840287
2023-06-30,CUST_0110,prod_06,1576.35,169.0,1670.0,7263.0,49.9,5.0,12.2,0.31,9.2,1.0,6.0,21.0,97.75,0.59,0,0.9141564942746808,96.144985724204,0.8239344805970296
2023-07-31,CUST_0110,prod_06,1753.17,15.0,241.0,23662.0,19.1,3.0,0.6,0.65,8.8,11.0,7.0,1.7,98.09,0.88,0,0.9964670662896082,86.88939108944095,0.9210218864543837
2023-08-31,CUST_0110,prod_06,2554.45,152.0,133.0,12259.0,340.5,5.0,17.7,0.78,7.9,2.0,2.0,11.0,38.86,1.53,0,0.954936609667989,82.81037793178444,0.7671583349101799
2023-09-30,CUST_0110,prod_06,785.22,10.0,2024.0,5932.0,25.2,7.0,9.0,0.35,7.9,0.0,11.0,7.5,97.79,0.8,0,0.9677491670467532,98.44014443211638,0.8940842540604366
2023-10-31,CUST_0110,prod_06,1342.19,115.0,1390.0,18188.0,12.5,0.0,4.6,0.58,7.9,0.0,14.0,8.0,184.93,0.95,0,0.9802891375586092,96.47217981076638,0.9240499595240484
2023-11-30,CUST_0110,prod_06,1679.91,51.0,1868.0,13617.0,99.5,5.0,8.6,0.2,9.2,7.0,7.0,8.9,97.86,0.91,0,0.9516756357861182,85.05815938274347,0.7956379831978889
2023-12-31,CUST_0110,prod_06,650.31,79.0,498.0,1857.0,34.1,10.0,13.8,0.81,8.0,7.0,4.0,20.2,99.93,0.36,0,0.9255650430830552,96.10406936888006,0.9771286509958766
2024-01-31,CUST_0110,prod_06,2040.79,57.0,1709.0,9351.0,43.5,0.0,12.4,0.48,8.8,4.0,9.0,17.7,97.79,0.96,0,0.9720971264273474,85.52359748552733,0.9557977848584162
2024-02-29,CUST_0110,prod_06,609.5,103.0,895.0,21619.0,71.2,1.0,12.4,0.87,9.9,3.0,9.0,16.7,99.42,0.6,0,0.9944247988400724,94.4683033433737,0.857720404568975
2024-03-31,CUST_0110,prod_06,1372.1548774896069,77.0,3921.0,2590.0,28.90284812218126,1.1581151646264467,24.697832661845545,0.7,3.5,5.0,10.0,7.00015937772044,87.15,1.03,0,0.9809176624320668,101.43347270331444,0.8839699164759776
2024-04-30,CUST_0110,prod_06,3425.06,49.723013116771405,3134.0,5625.0,184.2,0.0,23.9,1.556081694934946,12.4512506862211,0.0,19.0,2.808171962982656,99.75,0.78,0,0.922170092682307,85.42625947614492,0.8512060220573137
2024-05-31,CUST_0110,prod_06,940.26,155.0,850.0,979.0,374.6,7.0,5.3,1.75,6.3,4.0,8.0,6.8,99.99,0.31,0,0.9421288970721664,95.26578893850372,0.9447560910123304
2024-06-30,CUST_0110,prod_06,212.84020945149496,118.0,2248.0,13084.0,91.1,0.7597486311467703,15.2,0.9185280605262351,5.2,4.0,9.0,13.8,95.1985463953758,1.04,0,0.982171400224219,84.56195118936172,0.8470176843851388
2024-07-31,CUST_0110,prod_06,2228.37,88.0,109.0,1937.0,309.6,0.0,1.0,0.26,1.9353248675265944,6.0,13.0,7.284231950331358,98.28,0.39,0,0.9259354470141492,93.18100974286064,0.9686488260211176
2024-08-31,CUST_0110,prod_06,2491.34,206.0,2909.0,4818.0,87.6,15.0,0.5,0.42,5.5,2.0,4.0,1.2,99.0,0.91,0,0.9062750667344688,93.62270848938353,0.8834277306942445
2024-09-30,CUST_0110,prod_06,864.07,166.0,1568.0,5275.0,123.1,11.0,5.5,0.47,5.6,2.0,12.0,1.3,98.28,0.59,0,0.9745871755593756,95.31323871432762,0.9914236884607924
2024-10-31,CUST_0110,prod_06,482.78,24.0,1002.0,10040.0,67.4,6.0,2.1,1.17,8.8,1.0,10.0,36.5,99.74,0.78,0,0.9891711249363336,93.55308449943296,0.8640157669093543
2024-11-30,CUST_0110,prod_06,534.44,348.0,430.0,16282.0,12.8,10.0,10.6,0.42,6.3,4.0,15.0,8.8,97.99,0.96,0,0.9375096816090398,90.24490869243331,0.7767512877525968
2024-12-31,CUST_0110,prod_06,1661.08,171.0,934.0,16875.0,164.9,6.0,12.5,0.86,10.2,3.0,11.0,1.2,143.07,0.69,0,0.916505760611984,98.66012983243108,0.9071193509167248
2025-01-31,CUST_0110,prod_06,1069.04,227.0,1029.7204023476656,6815.263290415454,134.5,17.0,4.7,1.26,4.8,10.0,3.0,3.2,98.51,0.82,0,0.9827562048275492,88.20384654803318,0.7953377240336438
2023-01-31,CUST_0111,prod_01,1722.15,16.0,3551.0,13487.0,88.5,13.0,14.2,0.59,7.5,16.0,6.0,12.0,98.62,0.64,0,0.9851281068542392,97.20242152730494,0.7583161583173509
2023-02-28,CUST_0111,prod_01,993.92,151.0,1116.0,7428.0,201.2,7.0,28.9,0.68,8.060962379665474,4.668121971157481,10.890173875017622,17.9,99.75,0.83,0,0.9834276690635192,94.5392974617353,0.8212513539980195
2023-03-31,CUST_0111,prod_01,1238.69,117.0,107.0,7195.0,106.0,6.0,7.5,1.44,5.3,9.0,10.0,1.5,97.12,0.76,0,0.9887832926105686,91.51253150327666,0.8446886196439732
2023-04-30,CUST_0111,prod_01,1078.75,99.0,1274.0,10158.0,120.4,3.0,8.6,0.49,2.4,8.0,11.0,10.2,96.78,0.68,0,0.9277116892188736,94.95033501662463,0.8684550894616495
2023-05-31,CUST_0111,prod_01,844.81,85.0,651.0,1306.0,140.3,0.0,0.3,0.86,8.6,9.0,3.0,14.3,54.95,0.37,0,0.9544959010221424,99.1785328553156,0.6937072147909137
2023-06-30,CUST_0111,prod_01,1634.16,331.0,1147.0,2408.0,294.8,6.0,0.6,0.69,6.7,7.0,9.0,13.7,100.06,0.44,0,0.9409647853495322,89.85032038059902,0.9844206451635084
2023-07-31,CUST_0111,prod_01,1746.16,73.0,1561.0,17654.0,9.4,6.0,12.3,0.59,8.6,5.0,7.0,10.0,96.97,0.66,0,0.9651806282241152,96.08600762149808,0.954201870959158
2023-08-31,CUST_0111,prod_01,1348.07,22.0,2797.0,17087.0,42.0,0.0,5.6,0.31,9.9,2.0,8.0,8.6,97.94,0.92,0,0.9214351634072618,85.01414695233751,0.8502559705928192
2023-09-30,CUST_0111,prod_01,1787.24,10.0,2367.0,1279.0,377.7,4.0,19.1,0.87,8.8,14.0,6.0,14.1,133.75,0.88,0,0.9708217135715476,94.1900356848306,0.9219281349633754
2023-10-31,CUST_0111,prod_01,778.35,144.0,2015.0,16009.0,38.1,-1.0,4.2,0.43,10.3,4.0,11.0,14.0,99.54,0.83,0,0.9564256266352472,84.36052015690873,0.7243645774694234
2023-11-30,CUST_0111,prod_01,1589.51,223.0,2680.0,3577.0,111.9,5.0,19.1,0.67,4.3,7.0,3.0,1.1,97.85,0.63,0,0.9753424926230456,96.88692885105306,0.888115070138847
2023-12-31,CUST_0111,prod_01,1785.83,191.0,220.0,623.6631602162213,26.10341619927876,14.0,16.3,0.1302272935384584,4.592732867470589,7.0,9.0,15.6,98.7,0.3115102747275654,0,0.9819695218635516,88.81132849079435,0.946722319518184
2024-01-31,CUST_0111,prod_01,1901.44,43.0,3582.0,1099.0,390.3,5.0,9.2,1.72,6.8,3.0,10.0,8.7,99.47,0.85,0,0.9419605834122308,90.55010415867702,0.7674575810374652
2024-02-29,CUST_0111,prod_01,980.21,38.0,1429.0,2699.0,108.49409075998204,0.0,2.0,0.3427705760760896,7.4,1.6898028253943853,11.0,9.317692783605343,98.72621588200508,0.81,0,0.9677137459954114,90.61707183407592,0.7893604741159417
2024-03-31,CUST_0111,prod_01,409.07,37.0,31.0,8079.0,33.6,17.0,46.4,0.27,3.1,4.0,9.0,0.4,30.54,0.89,1,0.2320716655507158,15.035379268079122,0.1459372879091928
2023-01-31,CUST_0111,prod_06,3118.36,19.0,100.0,948.0,351.5,9.0,0.9,0.68,9.2,4.0,11.0,17.3,98.84,1.97,0,0.9647227842874424,85.1286240838701,0.8666066191801426
2023-02-28,CUST_0111,prod_06,364.42,72.0,270.0,7484.0,29.1,1.0,7.4,0.85,6.9,3.0,9.0,32.8,138.65,0.46,0,0.9844789939630916,88.18515033158326,0.8807035012050368
2023-03-31,CUST_0111,prod_06,3139.92,362.0,1780.0,5744.0,106.9,6.0,9.7,0.64,9.1,0.0,8.0,23.9,97.76,0.4,0,0.9616785430795224,90.32603259759262,0.7219948362811195
2023-04-30,CUST_0111,prod_06,1813.45,17.0,1130.0,18369.0,14.5,0.0,7.1,1.01,8.1,3.0,6.0,1.8,99.11,0.37,0,0.9662348630042454,85.59766727627985,0.9123021660087274
2023-05-31,CUST_0111,prod_06,1040.66,182.0,382.0,12129.0,165.0,6.0,11.0,0.2,10.1,2.0,8.0,1.2,97.52,1.01,0,0.9956502403598028,84.81900689249342,0.8872977562854399
2023-06-30,CUST_0111,prod_06,1534.45,124.0,1748.0,5908.0,63.6,0.0,3.1,0.56,7.2,8.0,12.0,17.9,98.37,0.76,0,0.9641115401897112,94.26647298703617,0.8386654257631275
2023-07-31,CUST_0111,prod_06,325.81,202.0,983.0,7815.0,86.3,7.0,0.4,0.91,8.8,5.0,6.0,1.7,97.55,0.76,0,0.9048181549639518,93.17576283564576,0.962151868787196
2023-08-31,CUST_0111,prod_06,1425.76,164.0,1830.0,37697.0,135.8,4.0,26.9,0.52,9.6,4.0,11.0,8.4,38.53,0.74,0,0.948230659102542,99.26202640934004,0.8234119708718116
2023-09-30,CUST_0111,prod_06,1011.2,55.0,205.0,20283.0,121.5,7.0,11.4,0.3,8.2,1.0,10.0,1.6,98.82,0.99,0,0.9573716650925698,87.74628075619628,0.8671705828302242
2023-10-31,CUST_0111,prod_06,2120.55,135.0,170.0,3959.0,44.6,8.0,0.6,0.7039852067532955,5.3,4.043277683289542,14.0,4.598161260601026,97.76,0.39,0,0.956939730652928,97.87325123343685,0.9103215233317122
2023-11-30,CUST_0111,prod_06,1894.2748677461936,55.0,2323.0,39275.0,94.76070114094485,1.980483282739494,12.1,0.23,8.8,1.0434061761198108,10.0,14.5,47.35,0.64,0,0.905784768660288,86.6091300523267,0.9079630087073366
2023-12-31,CUST_0111,prod_06,1163.0,145.0,1959.0,7507.0,104.4,0.0,5.8,0.87,9.7,5.0,16.0,9.3,98.0,1.52,0,0.9072615584475529,87.19846278843096,0.796080900855588
2024-01-31,CUST_0111,prod_06,1558.11,115.0,3612.0,25654.0,123.4,4.0,3.9,1.08,7.5,6.0,7.0,18.2,98.59,0.75,0,0.9807384647947104,91.30549570264712,0.966871949542268
2024-02-29,CUST_0111,prod_06,1209.7,19.0,986.0,21483.0,32.0,3.0,25.6,0.74,9.4,0.0,3.0,1.7,99.68,0.66,0,0.9577774713328036,92.24313844163952,0.9406291105717706
2024-03-31,CUST_0111,prod_06,2143.69,83.0,1539.0,9365.0,137.4,-1.0,4.8,0.76,15.1,8.0,11.0,10.5,100.16,0.98,0,0.9857405512488848,91.5798309394258,0.7855801478609188
2024-04-30,CUST_0111,prod_06,1261.79,14.0,679.0,16385.0,23.1,2.0,19.8,0.77,9.2,4.0,3.0,14.2,68.76,1.04,0,0.938481273168291,93.91115515637463,0.8380385850390412
2024-05-31,CUST_0111,prod_06,274.55,164.0,109.0,33053.0,100.7,7.0,17.3,0.39,8.8,5.0,9.0,22.2,97.11,0.7,0,0.9881969617172152,90.20879813752772,0.7911048608854273
2024-06-30,CUST_0111,prod_06,1252.57,106.0,159.0,3441.0,44.8,13.0,12.4,0.73,3.4,3.0,6.0,0.2,96.68,0.56,1,0.2036956227476117,29.27190280672799,0.2296558957521733
2023-01-31,CUST_0111,prod_09,1046.93,363.0,2052.0,8872.0,172.7,5.0,17.1,0.78,5.3,8.0,8.0,1.2,97.33,1.85,0,0.9370537364183776,94.95442209797712,0.7321451917976504
2023-02-28,CUST_0111,prod_09,818.85,10.0,1647.0,1342.0,171.9,2.0,18.4,0.46,6.7,1.0,4.0,14.2,99.53,1.82,0,0.934731250828274,98.29150980852737,0.9626766873194256
2023-03-31,CUST_0111,prod_09,1111.18,86.0,1551.0,21320.0,123.7,0.0,8.0,0.33,7.0,8.0,11.0,21.0,98.67,0.59,0,0.9028281672477766,90.03264199442083,0.7185287887600366
2023-04-30,CUST_0111,prod_09,516.15,83.0,2053.0,10116.0,194.6,1.0,3.5,0.47,13.1,1.0,13.0,7.4,120.94,0.63,0,0.960845461811247,97.03785547126586,0.8004767092570406
2023-05-31,CUST_0111,prod_09,1360.32,34.0,2711.0,13398.0,126.8,6.0,8.8,0.66,8.1,1.0,13.0,21.1,96.69,0.2,0,0.9994399173279732,98.5947644352283,0.888472982921098
2023-06-30,CUST_0111,prod_09,835.83,246.0,1293.0,7223.0,186.4,3.0,17.3,0.91,4.8,3.0,2.0,19.1,99.0,0.73,0,0.9293596108355386,91.38413103652414,0.914174978502272
